timestamp_s,real_min,sim_hour,session_state,ac_voltage_v,pack_voltage_v,charge_current_a,charge_power_kw,soc_pct,pack_temp_c,connector_temp_c,connector_wear_pct,pilot_duty_pct,line_freq_hz,line_noise_v,dI_dt_a_per_s,anomaly_label,anomaly_score_0_1
1.45,0.0242,0.0242,CC_CV_CHARGING,239.837,298.607,2.804,0.652,0.201,24.888,25.432,0.002,10.0,60.023,-0.142,7.072,NONE,0.0479
1.5,0.025,0.025,CC_CV_CHARGING,240.339,298.136,2.962,0.69,0.208,24.964,25.346,0.002,10.0,59.9503,0.344,3.161,NONE,0.0185
1.55,0.0258,0.0258,CC_CV_CHARGING,239.975,298.46,3.213,0.748,0.215,25.132,25.323,0.002,10.0,59.9904,0.054,5.028,NONE,0.0036
1.6,0.0267,0.0267,CC_CV_CHARGING,240.092,297.949,3.166,0.737,0.222,25.135,25.34,0.002,10.0,59.9454,0.093,-0.943,NONE,0.0
1.65,0.0275,0.0275,CC_CV_CHARGING,240.152,298.403,3.126,0.728,0.229,25.173,25.304,0.002,10.0,60.0029,0.064,-0.789,NONE,0.0
1.7,0.0283,0.0283,CC_CV_CHARGING,239.631,298.454,3.592,0.835,0.236,25.329,25.485,0.002,10.0,59.9993,-0.229,9.308,NONE,0.0102
1.75,0.0292,0.0292,CC_CV_CHARGING,239.99,298.442,3.384,0.788,0.243,25.382,25.459,0.002,10.0,59.9895,0.062,-4.151,NONE,0.0
1.8,0.03,0.03,CC_CV_CHARGING,239.985,298.294,3.462,0.806,0.25,25.373,25.424,0.002,10.0,60.0501,-0.184,1.558,NONE,0.0
1.85,0.0308,0.0308,CC_CV_CHARGING,240.138,298.743,3.791,0.883,0.257,25.171,25.297,0.003,10.0,60.028,0.02,6.582,NONE,0.0
1.9,0.0317,0.0317,CC_CV_CHARGING,239.426,298.615,3.555,0.826,0.264,25.259,25.207,0.003,10.0,59.9921,-0.461,-4.732,NONE,0.0
1.95,0.0325,0.0325,CC_CV_CHARGING,239.834,297.883,3.62,0.842,0.271,25.297,25.128,0.003,10.0,60.0144,-0.171,1.302,NONE,0.0
2.0,0.0333,0.0333,CC_CV_CHARGING,239.904,297.858,4.177,0.972,0.278,25.44,25.24,0.003,10.442,59.9778,-0.094,11.14,NONE,0.0
2.05,0.0342,0.0342,CC_CV_CHARGING,239.793,298.449,4.253,0.989,0.285,25.464,25.138,0.003,10.632,60.0385,-0.242,1.519,NONE,0.0
2.1,0.035,0.035,CC_CV_CHARGING,240.571,298.583,4.153,0.969,0.292,25.5,25.384,0.003,10.383,59.9697,0.596,-1.996,NONE,0.0
2.15,0.0358,0.0358,CC_CV_CHARGING,240.085,297.951,4.272,0.995,0.299,25.236,25.516,0.004,10.679,60.0132,0.078,2.372,NONE,0.0
2.2,0.0367,0.0367,CC_CV_CHARGING,240.233,298.622,4.164,0.97,0.306,24.862,25.532,0.004,10.409,60.0078,0.296,-2.159,NONE,0.0313
2.25,0.0375,0.0375,CC_CV_CHARGING,240.315,298.281,4.813,1.122,0.312,25.672,25.582,0.004,12.034,60.0097,0.188,12.996,NONE,0.0
2.3,0.0383,0.0383,CC_CV_CHARGING,240.312,297.993,4.273,0.996,0.319,25.433,25.695,0.004,10.683,59.9182,0.441,-10.805,NONE,0.0188
2.35,0.0392,0.0392,CC_CV_CHARGING,239.41,298.123,4.423,1.027,0.326,25.256,25.841,0.004,11.058,59.9598,-0.666,2.998,NONE,0.0233
2.4,0.04,0.04,CC_CV_CHARGING,240.068,298.022,4.815,1.121,0.333,25.588,25.924,0.004,12.037,59.9516,0.021,7.837,NONE,0.0112
2.45,0.0408,0.0408,CC_CV_CHARGING,240.279,298.464,4.531,1.056,0.34,25.518,25.965,0.005,11.327,59.9758,0.296,-5.68,NONE,0.0177
2.5,0.0417,0.0417,CC_CV_CHARGING,239.861,298.693,4.87,1.133,0.347,25.168,25.948,0.005,12.174,59.9977,-0.118,6.771,NONE,0.0498
2.55,0.0425,0.0425,CC_CV_CHARGING,239.519,298.332,4.591,1.067,0.354,25.727,26.114,0.005,11.478,59.9349,-0.544,-5.57,NONE,0.0109
2.6,0.0433,0.0433,CC_CV_CHARGING,240.043,298.668,4.953,1.153,0.361,25.464,26.147,0.005,12.383,60.0008,-0.032,7.247,NONE,0.0412
2.65,0.0442,0.0442,CC_CV_CHARGING,239.431,298.529,5.389,1.251,0.368,25.404,26.078,0.005,13.472,60.0009,-0.647,8.705,NONE,0.0409
2.7,0.045,0.045,CC_CV_CHARGING,240.422,298.222,5.164,1.204,0.375,25.121,26.139,0.005,12.91,60.0345,0.39,-4.491,NONE,0.0626
2.75,0.0458,0.0458,CC_CV_CHARGING,239.943,298.224,5.086,1.184,0.382,25.689,26.048,0.006,12.716,59.9649,0.028,-1.552,NONE,0.0
2.8,0.0467,0.0467,CC_CV_CHARGING,239.999,298.607,5.412,1.26,0.389,25.864,25.977,0.006,13.53,60.0018,-0.12,6.508,NONE,0.0
2.85,0.0475,0.0475,CC_CV_CHARGING,239.779,298.339,5.427,1.262,0.396,25.547,25.945,0.006,13.568,60.025,-0.165,0.305,NONE,0.0
2.9,0.0483,0.0483,CC_CV_CHARGING,240.371,298.027,5.442,1.269,0.403,25.752,25.967,0.006,13.605,60.034,0.342,0.297,NONE,0.0
2.95,0.0492,0.0492,CC_CV_CHARGING,240.057,298.67,5.56,1.295,0.41,25.3,25.978,0.007,13.9,59.9591,-0.024,2.364,NONE,0.0193
3.0,0.05,0.05,CC_CV_CHARGING,239.702,297.785,5.734,1.333,0.417,25.91,25.988,0.007,14.335,60.0116,-0.178,3.476,NONE,0.0
3.05,0.0508,0.0508,CC_CV_CHARGING,239.968,298.635,5.881,1.369,0.424,25.623,25.93,0.007,14.704,59.989,0.11,2.951,NONE,0.0
3.1,0.0517,0.0517,CC_CV_CHARGING,240.091,298.236,6.073,1.414,0.431,26.298,26.101,0.007,15.182,60.008,0.142,3.827,NONE,0.0
3.15,0.0525,0.0525,CC_CV_CHARGING,239.252,298.298,6.136,1.424,0.438,25.628,26.094,0.007,15.34,60.025,-0.631,1.264,NONE,0.0
3.2,0.0533,0.0533,CC_CV_CHARGING,240.24,298.436,5.896,1.374,0.444,25.896,26.294,0.008,14.74,59.9804,0.185,-4.798,NONE,0.0
3.25,0.0542,0.0542,CC_CV_CHARGING,239.885,297.965,5.937,1.381,0.451,26.063,26.393,0.008,14.843,59.9941,-0.065,0.825,NONE,0.0
3.3,0.055,0.055,CC_CV_CHARGING,239.948,298.134,6.184,1.439,0.458,25.646,26.452,0.008,15.459,60.038,-0.045,4.923,NONE,0.0338
3.35,0.0558,0.0558,CC_CV_CHARGING,240.297,298.942,6.263,1.46,0.465,25.803,26.392,0.008,15.658,60.001,0.264,1.594,NONE,0.0016
3.4,0.0567,0.0567,CC_CV_CHARGING,240.022,298.041,6.25,1.455,0.472,25.943,26.396,0.009,15.626,59.9891,0.088,-0.258,NONE,0.0
3.45,0.0575,0.0575,CC_CV_CHARGING,239.761,297.948,6.7,1.558,0.479,26.083,26.445,0.009,16.751,59.9866,-0.255,8.998,NONE,0.0
3.5,0.0583,0.0583,CC_CV_CHARGING,240.113,298.842,6.667,1.553,0.486,26.217,26.616,0.009,16.668,60.0277,0.11,-0.663,NONE,0.0
3.55,0.0592,0.0592,CC_CV_CHARGING,240.008,298.751,6.711,1.562,0.493,25.575,26.66,0.009,16.778,60.0499,-0.129,0.883,NONE,0.0427
3.6,0.06,0.06,CC_CV_CHARGING,239.91,298.112,6.904,1.606,0.5,25.973,26.604,0.01,17.259,59.9865,-0.082,3.849,NONE,0.0067
3.65,0.0608,0.0608,CC_CV_CHARGING,239.791,298.695,7.044,1.638,0.507,26.006,26.555,0.01,17.611,60.0162,-0.151,2.812,NONE,0.0
3.7,0.0617,0.0617,CC_CV_CHARGING,239.972,297.596,6.968,1.622,0.514,25.884,26.622,0.01,17.419,60.0113,0.045,-1.533,NONE,0.0089
3.75,0.0625,0.0625,CC_CV_CHARGING,239.752,298.743,6.929,1.611,0.521,26.535,26.586,0.01,17.324,60.0375,-0.192,-0.763,NONE,0.0
3.8,0.0633,0.0633,CC_CV_CHARGING,239.667,298.363,7.08,1.646,0.528,26.077,26.776,0.011,17.699,60.06,-0.302,3.003,NONE,0.0089
3.85,0.0642,0.0642,CC_CV_CHARGING,239.85,298.411,7.28,1.693,0.535,26.088,26.784,0.011,18.199,59.9744,-0.075,3.998,NONE,0.0099
3.9,0.065,0.065,CC_CV_CHARGING,239.758,298.482,7.413,1.724,0.542,26.144,26.819,0.011,18.532,59.9687,-0.29,2.666,NONE,0.0022
3.95,0.0658,0.0658,CC_CV_CHARGING,240.184,298.545,7.468,1.74,0.549,26.064,26.817,0.011,18.671,60.0097,0.163,1.112,NONE,0.0042
4.0,0.0667,0.0667,CC_CV_CHARGING,240.133,298.808,7.529,1.753,0.556,26.019,26.77,0.012,18.822,60.0059,0.034,1.204,NONE,0.0038
4.05,0.0675,0.0675,CC_CV_CHARGING,239.936,298.941,7.388,1.719,0.562,26.004,26.677,0.012,18.47,60.0058,-0.167,-2.812,NONE,0.0027
4.1,0.0683,0.0683,CC_CV_CHARGING,239.8,298.844,7.461,1.735,0.569,25.936,26.691,0.012,18.652,60.0155,-0.143,1.453,NONE,0.0056
4.15,0.0692,0.0692,CC_CV_CHARGING,240.143,298.672,7.729,1.8,0.576,26.227,26.722,0.013,19.321,60.0404,0.252,5.357,NONE,0.0
4.2,0.07,0.07,CC_CV_CHARGING,239.902,299.059,7.884,1.834,0.583,26.371,26.643,0.013,19.71,60.0165,-0.023,3.106,NONE,0.0
4.25,0.0708,0.0708,CC_CV_CHARGING,239.969,299.376,7.942,1.848,0.59,26.22,26.578,0.013,19.855,60.0126,-0.02,1.161,NONE,0.0
4.3,0.0717,0.0717,CC_CV_CHARGING,240.151,298.658,7.901,1.84,0.597,26.05,26.45,0.013,19.752,59.9902,0.213,-0.826,NONE,0.0
4.35,0.0725,0.0725,CC_CV_CHARGING,240.466,299.001,7.898,1.842,0.604,26.299,26.377,0.014,19.744,60.024,0.349,-0.061,NONE,0.0
4.4,0.0733,0.0733,CC_CV_CHARGING,240.221,298.567,7.825,1.823,0.611,25.954,26.458,0.014,19.563,59.9467,0.217,-1.448,NONE,0.0
4.45,0.0742,0.0742,CC_CV_CHARGING,240.512,298.901,8.05,1.878,0.618,26.035,26.583,0.014,20.126,59.9534,0.63,4.502,NONE,0.0
4.5,0.075,0.075,CC_CV_CHARGING,239.762,298.961,8.505,1.978,0.625,26.26,26.684,0.015,21.262,59.9979,-0.249,9.093,NONE,0.0
4.55,0.0758,0.0758,CC_CV_CHARGING,239.828,298.355,8.512,1.98,0.632,25.961,26.747,0.015,21.279,60.0195,-0.151,0.135,NONE,0.0
4.6,0.0767,0.0767,CC_CV_CHARGING,240.428,298.416,8.42,1.963,0.639,26.4,26.921,0.015,21.05,59.9706,0.539,-1.831,NONE,0.0
4.65,0.0775,0.0775,CC_CV_CHARGING,240.3,299.117,8.61,2.007,0.646,25.942,26.955,0.016,21.526,60.0019,0.227,3.804,NONE,0.0269
4.7,0.0783,0.0783,CC_CV_CHARGING,240.653,299.136,8.532,1.991,0.653,26.121,26.988,0.016,21.33,59.9721,0.522,-1.568,NONE,0.0065
4.75,0.0792,0.0792,CC_CV_CHARGING,240.181,298.201,8.504,1.981,0.66,26.159,27.111,0.016,21.26,60.0163,0.146,-0.558,NONE,0.0117
4.8,0.08,0.08,CC_CV_CHARGING,239.762,298.633,8.926,2.075,0.667,26.204,27.114,0.017,22.314,60.0409,-0.254,8.434,NONE,0.0288
4.85,0.0808,0.0808,CC_CV_CHARGING,239.781,298.501,8.837,2.055,0.674,26.339,27.197,0.017,22.092,59.9996,-0.299,-1.775,NONE,0.0033
4.9,0.0817,0.0817,CC_CV_CHARGING,239.973,299.082,9.285,2.161,0.681,26.359,27.27,0.017,23.213,60.0965,-0.145,8.962,NONE,0.0272
4.95,0.0825,0.0825,CC_CV_CHARGING,239.972,298.874,9.083,2.114,0.688,26.337,27.27,0.018,22.708,59.9519,-0.009,-4.042,NONE,0.0154
5.0,0.0833,0.0833,CC_CV_CHARGING,239.635,298.578,9.345,2.172,0.694,26.485,27.283,0.018,23.364,60.024,-0.317,5.249,NONE,0.0038
5.05,0.0842,0.0842,CC_CV_CHARGING,240.401,298.783,9.435,2.2,0.701,26.282,27.364,0.018,23.588,59.9898,0.471,1.794,NONE,0.0192
5.1,0.085,0.085,CC_CV_CHARGING,240.315,298.835,9.291,2.165,0.708,26.514,27.352,0.019,23.228,59.9784,0.251,-2.878,NONE,0.0007
5.15,0.0858,0.0858,CC_CV_CHARGING,240.379,298.651,9.359,2.182,0.715,26.46,27.365,0.019,23.398,59.9894,0.415,1.359,NONE,0.0015
5.2,0.0867,0.0867,CC_CV_CHARGING,239.283,298.919,9.563,2.219,0.722,26.521,27.291,0.019,23.908,60.0479,-0.734,4.083,NONE,0.0
5.25,0.0875,0.0875,CC_CV_CHARGING,240.292,299.22,9.264,2.159,0.729,26.566,27.358,0.02,23.16,60.0689,0.183,-5.988,NONE,0.0064
5.3,0.0883,0.0883,CC_CV_CHARGING,239.75,298.315,9.655,2.245,0.736,26.745,27.347,0.02,24.138,59.961,-0.264,7.826,NONE,0.0
5.35,0.0892,0.0892,CC_CV_CHARGING,240.023,298.827,9.741,2.267,0.743,26.576,27.348,0.02,24.353,60.0081,0.161,1.717,NONE,0.0
5.4,0.09,0.09,CC_CV_CHARGING,239.983,298.821,9.489,2.208,0.75,26.586,27.264,0.021,23.721,59.9571,-0.049,-5.05,NONE,0.0
5.45,0.0908,0.0908,CC_CV_CHARGING,239.618,299.375,9.834,2.285,0.757,25.879,27.284,0.021,24.584,60.042,-0.372,6.903,NONE,0.0627
5.5,0.0917,0.0917,CC_CV_CHARGING,239.884,298.395,9.759,2.27,0.764,26.332,27.23,0.022,24.398,59.9898,-0.021,-1.49,NONE,0.0
5.55,0.0925,0.0925,CC_CV_CHARGING,239.739,298.421,10.005,2.326,0.771,26.389,27.297,0.022,25.011,60.0073,-0.083,4.908,NONE,0.007
5.6,0.0933,0.0933,CC_CV_CHARGING,239.912,298.772,10.354,2.409,0.778,26.751,27.499,0.022,25.885,60.0109,-0.085,6.985,NONE,0.0
5.65,0.0942,0.0942,CC_CV_CHARGING,240.389,298.975,10.162,2.369,0.785,26.705,27.515,0.023,25.405,60.0109,0.444,-3.834,NONE,0.0
5.7,0.095,0.095,CC_CV_CHARGING,240.035,298.344,10.361,2.412,0.792,26.698,27.494,0.023,25.903,59.9784,0.029,3.981,NONE,0.0
5.75,0.0958,0.0958,CC_CV_CHARGING,240.495,299.396,10.241,2.388,0.799,26.538,27.504,0.023,25.602,60.004,0.477,-2.405,NONE,0.0023
5.8,0.0967,0.0967,CC_CV_CHARGING,239.854,299.282,10.528,2.449,0.806,26.668,27.407,0.024,26.32,60.0107,-0.271,5.742,NONE,0.0
5.85,0.0975,0.0975,CC_CV_CHARGING,240.27,298.608,10.222,2.382,0.812,26.217,27.476,0.024,25.556,60.0242,0.215,-6.113,NONE,0.0425
5.9,0.0983,0.0983,CC_CV_CHARGING,239.626,298.851,10.6,2.463,0.819,26.449,27.445,0.025,26.501,59.9545,-0.527,7.56,NONE,0.0182
5.95,0.0992,0.0992,CC_CV_CHARGING,239.655,299.173,10.432,2.425,0.826,26.537,27.453,0.025,26.081,59.9878,-0.348,-3.362,NONE,0.0
6.0,0.1,0.1,CC_CV_CHARGING,240.433,299.001,10.674,2.489,0.833,26.88,27.544,0.025,26.686,59.9467,0.299,4.844,NONE,0.0
6.05,0.1008,0.1008,CC_CV_CHARGING,240.042,298.554,10.64,2.477,0.84,27.022,27.452,0.026,26.6,60.013,0.015,-0.69,NONE,0.0
6.1,0.1017,0.1017,CC_CV_CHARGING,240.46,299.138,10.941,2.551,0.847,26.776,27.572,0.026,27.354,60.0044,0.487,6.032,NONE,0.0
6.15,0.1025,0.1025,CC_CV_CHARGING,240.25,298.709,10.894,2.538,0.854,26.711,27.529,0.027,27.236,60.0132,0.268,-0.944,NONE,0.0
6.2,0.1033,0.1033,CC_CV_CHARGING,240.115,298.077,11.087,2.582,0.861,27.123,27.606,0.027,27.718,59.9509,0.073,3.858,NONE,0.0
6.25,0.1042,0.1042,CC_CV_CHARGING,238.982,298.945,10.984,2.545,0.868,26.672,27.515,0.027,27.459,60.0183,-1.059,-2.072,NONE,0.0
6.3,0.105,0.105,CC_CV_CHARGING,239.548,298.864,11.025,2.561,0.875,26.955,27.61,0.028,27.563,59.9895,-0.433,0.83,NONE,0.0
6.35,0.1058,0.1058,CC_CV_CHARGING,240.278,299.014,11.146,2.597,0.882,26.712,27.606,0.028,27.865,60.0447,0.351,2.415,NONE,0.0
6.4,0.1067,0.1067,CC_CV_CHARGING,240.231,299.685,11.314,2.636,0.889,26.769,27.629,0.029,28.284,59.9935,0.125,3.358,NONE,0.0
6.45,0.1075,0.1075,CC_CV_CHARGING,239.567,298.655,11.387,2.645,0.896,26.653,27.724,0.029,28.466,60.0102,-0.394,1.456,NONE,0.0
6.5,0.1083,0.1083,CC_CV_CHARGING,240.172,299.999,11.138,2.594,0.903,26.787,27.725,0.03,27.845,59.9702,0.256,-4.968,NONE,0.0
6.55,0.1092,0.1092,CC_CV_CHARGING,240.177,298.961,11.152,2.597,0.91,26.889,27.698,0.03,27.879,60.0322,0.296,0.268,NONE,0.0
6.6,0.11,0.11,CC_CV_CHARGING,239.529,299.086,11.398,2.648,0.917,26.968,27.762,0.03,28.495,59.9981,-0.525,4.93,NONE,0.0
6.65,0.1108,0.1108,CC_CV_CHARGING,240.041,299.055,11.939,2.779,0.924,26.806,27.773,0.031,29.848,60.0239,0.097,10.823,NONE,0.0131
6.7,0.1117,0.1117,CC_CV_CHARGING,239.916,298.889,11.628,2.705,0.931,26.709,27.745,0.031,29.07,59.9972,-0.035,-6.224,NONE,0.0079
6.75,0.1125,0.1125,CC_CV_CHARGING,239.787,299.191,11.704,2.721,0.938,26.921,27.716,0.032,29.259,59.978,-0.143,1.513,NONE,0.0
6.8,0.1133,0.1133,CC_CV_CHARGING,240.151,299.001,11.591,2.699,0.944,26.994,27.739,0.032,28.978,59.9989,0.161,-2.246,NONE,0.0
6.85,0.1142,0.1142,CC_CV_CHARGING,239.945,298.647,11.939,2.778,0.951,27.18,27.755,0.033,29.848,59.9752,0.035,6.959,NONE,0.0
6.9,0.115,0.115,CC_CV_CHARGING,240.041,298.748,12.049,2.805,0.958,26.669,27.952,0.033,30.122,60.0159,0.156,2.186,NONE,0.0148
6.95,0.1158,0.1158,CC_CV_CHARGING,239.734,298.25,12.166,2.828,0.965,27.119,28.105,0.034,30.416,60.0378,-0.162,2.352,NONE,0.0
7.0,0.1167,0.1167,CC_CV_CHARGING,239.683,298.546,12.147,2.823,0.972,26.764,28.005,0.034,30.368,59.9788,-0.333,-0.379,NONE,0.004
7.05,0.1175,0.1175,CC_CV_CHARGING,239.783,299.101,12.351,2.872,0.979,27.182,28.009,0.034,30.877,59.9999,-0.221,4.071,NONE,0.0
7.1,0.1183,0.1183,CC_CV_CHARGING,240.493,298.864,12.73,2.969,0.986,27.1,27.929,0.035,31.826,59.9946,0.474,7.588,NONE,0.0
7.15,0.1192,0.1192,CC_CV_CHARGING,240.676,298.699,12.328,2.877,0.993,26.864,27.918,0.035,30.819,60.0635,0.579,-8.053,NONE,0.0089
7.2,0.12,0.12,CC_CV_CHARGING,240.173,299.191,12.377,2.882,1.0,26.87,27.856,0.036,30.941,60.0171,0.203,0.978,NONE,0.0
7.25,0.1208,0.1208,CC_CV_CHARGING,239.511,298.642,12.612,2.929,1.007,27.231,27.945,0.036,31.53,59.9896,-0.451,4.71,NONE,0.0
7.3,0.1217,0.1217,CC_CV_CHARGING,240.095,299.554,12.58,2.929,1.014,27.069,27.953,0.037,31.45,59.9903,0.088,-0.64,NONE,0.0
7.35,0.1225,0.1225,CC_CV_CHARGING,240.029,298.992,12.885,2.999,1.021,27.239,27.927,0.037,32.212,60.0043,0.038,6.099,NONE,0.0
7.4,0.1233,0.1233,CC_CV_CHARGING,239.934,299.484,12.992,3.023,1.028,27.459,28.17,0.038,32.48,59.9973,-0.057,2.143,NONE,0.0
7.45,0.1242,0.1242,CC_CV_CHARGING,240.186,299.215,12.548,2.922,1.035,27.417,28.213,0.038,31.369,60.0419,0.142,-8.889,NONE,0.0
7.5,0.125,0.125,CC_CV_CHARGING,239.897,299.125,12.638,2.94,1.042,26.853,28.061,0.039,31.595,60.011,-0.301,1.808,NONE,0.0007
7.55,0.1258,0.1258,CC_CV_CHARGING,240.183,299.328,12.905,3.006,1.049,27.036,28.112,0.039,32.263,60.0028,0.224,5.344,NONE,0.0
7.6,0.1267,0.1267,CC_CV_CHARGING,240.054,298.901,13.172,3.066,1.056,27.479,28.235,0.04,32.93,60.0018,-0.066,5.333,NONE,0.0
7.65,0.1275,0.1275,CC_CV_CHARGING,240.016,298.77,13.119,3.053,1.062,27.164,28.194,0.04,32.798,60.0322,0.03,-1.051,NONE,0.0
7.7,0.1283,0.1283,CC_CV_CHARGING,239.809,299.01,13.507,3.141,1.069,27.208,28.354,0.041,33.768,59.9921,-0.215,7.755,NONE,0.0055
7.75,0.1292,0.1292,CC_CV_CHARGING,240.223,298.692,13.146,3.062,1.076,27.015,28.409,0.041,32.864,60.0303,0.049,-7.23,NONE,0.0311
7.8,0.13,0.13,CC_CV_CHARGING,239.598,298.276,13.028,3.027,1.083,27.168,28.38,0.042,32.571,59.9783,-0.428,-2.342,NONE,0.0
7.85,0.1308,0.1308,CC_CV_CHARGING,239.784,298.785,13.221,3.074,1.09,26.851,28.288,0.042,33.053,60.0313,-0.132,3.853,NONE,0.0236
7.9,0.1317,0.1317,CC_CV_CHARGING,239.694,298.583,13.618,3.165,1.097,27.139,28.314,0.043,34.046,59.9958,-0.279,7.944,NONE,0.0078
7.95,0.1325,0.1325,CC_CV_CHARGING,239.266,299.178,13.228,3.069,1.104,27.094,28.289,0.043,33.069,60.0111,-0.665,-7.812,NONE,0.0131
8.0,0.1333,0.1333,CC_CV_CHARGING,240.003,298.724,12.872,2.996,1.111,27.164,28.318,0.044,32.181,59.9909,0.016,-7.103,NONE,0.0102
8.05,0.1342,0.1342,CC_CV_CHARGING,239.97,299.408,13.49,3.139,1.118,27.19,28.355,0.044,33.725,59.9872,-0.075,12.35,NONE,0.0222
8.1,0.135,0.135,CC_CV_CHARGING,239.86,299.102,13.731,3.194,1.125,27.233,28.416,0.045,34.327,59.9433,-0.108,4.82,NONE,0.0
